    4.60004e-04    4.10000e-01
    4.60004e-04    4.10000e-01
    4.60003e-04    4.10000e-01
    4.60003e-04    4.10000e-01
    4.60002e-04    4.10000e-01
    4.60001e-04    4.10000e-01
    4.60000e-04    4.10000e-01
    4.59999e-04    4.10000e-01
    4.59997e-04    4.10000e-01
    4.59995e-04    4.10000e-01
    4.59993e-04    4.10000e-01
    4.59989e-04    4.10000e-01
    4.59986e-04    4.10000e-01
    4.59981e-04    4.10000e-01
    4.59976e-04    4.10000e-01
    4.59969e-04    4.10000e-01
    4.59960e-04    4.10000e-01
    4.59947e-04    4.10000e-01
    4.59929e-04    4.10000e-01
    4.59904e-04    4.10000e-01
    4.59868e-04    4.10000e-01
    4.59819e-04    4.10000e-01
    4.59753e-04    4.10000e-01
    4.59666e-04    4.10000e-01
    4.59550e-04    4.10000e-01
    4.59397e-04    4.10000e-01
    4.59195e-04    4.10000e-01
    4.58930e-04    4.10000e-01
    4.58584e-04    4.10000e-01
    4.58143e-04    4.10000e-01
    4.57600e-04    4.10000e-01
    4.56971e-04    4.10000e-01
    4.56313e-04    4.10000e-01
    4.55756e-04    4.10000e-01
    4.55548e-04    4.10000e-01
    4.56094e-04    4.09999e-01
    4.57996e-04    4.09999e-01
    4.62061e-04    4.09998e-01
    4.69253e-04    4.09995e-01
    4.80587e-04    4.09991e-01
    4.96972e-04    4.09983e-01
    5.19037e-04    4.09968e-01
    5.47007e-04    4.09944e-01
    5.80635e-04    4.09906e-01
    6.19213e-04    4.09846e-01
    6.61624e-04    4.09756e-01
    7.06433e-04    4.09628e-01
    7.52010e-04    4.09451e-01
    7.96661e-04    4.09217e-01
    8.38789e-04    4.08919e-01
    8.77035e-04    4.08555e-01
    9.10386e-04    4.08130e-01
    9.38228e-04    4.07662e-01
    9.60331e-04    4.07179e-01
    9.76793e-04    4.06728e-01
    9.87958e-04    4.06375e-01
    9.94331e-04    4.06200e-01
    9.96498e-04    4.06289e-01
    9.95069e-04    4.06715e-01
    9.90636e-04    4.07523e-01
    9.83743e-04    4.08709e-01
    9.74877e-04    4.10216e-01
    9.64463e-04    4.11938e-01
    9.52860e-04    4.13734e-01
    9.40373e-04    4.15450e-01
    9.27253e-04    4.16940e-01
    9.13708e-04    4.18090e-01
    8.99906e-04    4.18829e-01
    8.85984e-04    4.19138e-01
    8.72051e-04    4.19040e-01
    8.58195e-04    4.18593e-01
    8.44484e-04    4.17871e-01
    8.30971e-04    4.16950e-01
    8.17700e-04    4.15900e-01
    8.04699e-04    4.14778e-01
    7.91994e-04    4.13630e-01
    7.79600e-04    4.12490e-01
    7.67530e-04    4.11383e-01
    7.55789e-04    4.10327e-01
    7.44383e-04    4.09333e-01
    7.33312e-04    4.08411e-01
    7.22574e-04    4.07564e-01
    7.12168e-04    4.06795e-01
    7.02088e-04    4.06104e-01
    6.92329e-04    4.05490e-01
    6.82886e-04    4.04949e-01
    6.73752e-04    4.04478e-01
    6.64920e-04    4.04073e-01
    6.56382e-04    4.03727e-01
    6.48131e-04    4.03434e-01
    6.40160e-04    4.03190e-01
    6.32460e-04    4.02987e-01
    6.25024e-04    4.02821e-01
    6.17844e-04    4.02685e-01
    6.10914e-04    4.02575e-01
    6.04225e-04    4.02485e-01
    5.97770e-04    4.02413e-01
    5.91543e-04    4.02354e-01
    5.85536e-04    4.02306e-01
    5.79743e-04    4.02266e-01
    5.74156e-04    4.02233e-01
    5.68771e-04    4.02204e-01
    5.63580e-04    4.02179e-01
    5.58577e-04    4.02157e-01
    5.53756e-04    4.02137e-01
    5.49113e-04    4.02119e-01
    5.44640e-04    4.02102e-01
    5.40334e-04    4.02086e-01
