    1.68810e-04    4.01091e-02    4.20877e-03
    1.68755e-04    4.00694e-02    4.21157e-03
    1.68688e-04    4.00016e-02    4.21704e-03
    1.68606e-04    3.99260e-02    4.22296e-03
    1.68505e-04    3.98508e-02    4.22840e-03
    1.68381e-04    3.97808e-02    4.23271e-03
    1.68227e-04    3.97179e-02    4.23555e-03
    1.68039e-04    3.96627e-02    4.23671e-03
    1.67815e-04    3.96149e-02    4.23617e-03
    1.67557e-04    3.95739e-02    4.23403e-03
    1.67272e-04    3.95388e-02    4.23058e-03
    1.66974e-04    3.95088e-02    4.22625e-03
    1.66680e-04    3.94830e-02    4.22158e-03
    1.66412e-04    3.94605e-02    4.21717e-03
    1.66190e-04    3.94409e-02    4.21365e-03
    1.66034e-04    3.94235e-02    4.21155e-03
    1.65959e-04    3.94078e-02    4.21132e-03
    1.65975e-04    3.93937e-02    4.21323e-03
    1.66084e-04    3.93808e-02    4.21738e-03
    1.66282e-04    3.93689e-02    4.22368e-03
    1.66556e-04    3.93579e-02    4.23182e-03
    1.66887e-04    3.93476e-02    4.24136e-03
    1.67252e-04    3.93379e-02    4.25167e-03
    1.67621e-04    3.93287e-02    4.26205e-03
    1.67965e-04    3.93201e-02    4.27173e-03
    1.68252e-04    3.93118e-02    4.27994e-03
    1.68456e-04    3.93039e-02    4.28598e-03
    1.68550e-04    3.92963e-02    4.28921e-03
    1.68515e-04    3.92889e-02    4.28913e-03
    1.68338e-04    3.92818e-02    4.28540e-03
    1.68011e-04    3.92749e-02    4.27783e-03
    1.67533e-04    3.92682e-02    4.26637e-03
    1.66907e-04    3.92616e-02    4.25114e-03
    1.66143e-04    3.92552e-02    4.23238e-03
    1.65255e-04    3.92489e-02    4.21043e-03
    1.64258e-04    3.92426e-02    4.18571e-03
    1.63173e-04    3.92364e-02    4.15871e-03
    1.62019e-04    3.92303e-02    4.12993e-03
    1.60817e-04    3.92243e-02    4.09993e-03
    1.59588e-04    3.92182e-02    4.06923e-03
    1.58353e-04    3.92122e-02    4.03837e-03
    1.57134e-04    3.92063e-02    4.00787e-03
    1.55948e-04    3.92003e-02    3.97824e-03
    1.54817e-04    3.91943e-02    3.94999e-03
    1.53762e-04    3.91884e-02    3.92366e-03
    1.52804e-04    3.91824e-02    3.89981e-03
    1.51971e-04    3.91764e-02    3.87913e-03
    1.51295e-04    3.91705e-02    3.86247e-03
    1.50819e-04    3.91645e-02    3.85091e-03
    1.50600e-04    3.91585e-02    3.84591e-03
    1.50714e-04    3.91525e-02    3.84940e-03
    1.51259e-04    3.91465e-02    3.86393e-03
    1.52364e-04    3.91405e-02    3.89276e-03
    1.54190e-04    3.91344e-02    3.94000e-03
    1.56929e-04    3.91284e-02    4.01062e-03
