    1.90000e-02    3.10000e-01
    1.90000e-02    3.10000e-01
    1.90000e-02    3.10000e-01
    1.90000e-02    3.10000e-01
    1.90000e-02    3.10000e-01
    1.90000e-02    3.10000e-01
    1.90000e-02    3.10000e-01
    1.90000e-02    3.10000e-01
    1.90000e-02    3.10000e-01
    1.90000e-02    3.10000e-01
    1.90000e-02    3.10000e-01
    1.90000e-02    3.10000e-01
    1.90000e-02    3.10000e-01
    1.90000e-02    3.10000e-01
    1.90000e-02    3.10000e-01
    1.90000e-02    3.10000e-01
    1.90000e-02    3.10000e-01
    1.90000e-02    3.10000e-01
    1.89999e-02    3.10000e-01
    1.89999e-02    3.10000e-01
    1.89999e-02    3.10000e-01
    1.89999e-02    3.10000e-01
    1.89999e-02    3.10000e-01
    1.89999e-02    3.10000e-01
    1.89999e-02    3.10000e-01
    1.89999e-02    3.10000e-01
    1.89998e-02    3.10000e-01
    1.89998e-02    3.10000e-01
    1.89998e-02    3.10000e-01
    1.89997e-02    3.10000e-01
    1.89996e-02    3.10000e-01
    1.89993e-02    3.10000e-01
    1.89989e-02    3.10000e-01
    1.89984e-02    3.10000e-01
    1.89976e-02    3.10000e-01
    1.89965e-02    3.10000e-01
    1.89951e-02    3.10000e-01
    1.89933e-02    3.10000e-01
    1.89911e-02    3.10000e-01
    1.89884e-02    3.10000e-01
    1.89853e-02    3.10000e-01
    1.89817e-02    3.10000e-01
    1.89776e-02    3.10000e-01
    1.89730e-02    3.10000e-01
    1.89679e-02    3.10000e-01
    1.89623e-02    3.10000e-01
    1.89562e-02    3.10000e-01
    1.89495e-02    3.10000e-01
    1.89423e-02    3.10000e-01
    1.89346e-02    3.10000e-01
    1.89264e-02    3.10000e-01
    1.89176e-02    3.10000e-01
    1.89081e-02    3.10000e-01
    1.88980e-02    3.10000e-01
    1.88872e-02    3.10000e-01
    1.88756e-02    3.10000e-01
    1.88631e-02    3.10000e-01
    1.88498e-02    3.09999e-01
    1.88355e-02    3.09999e-01
    1.88202e-02    3.09999e-01
    1.88037e-02    3.09998e-01
    1.87861e-02    3.09997e-01
    1.87673e-02    3.09996e-01
    1.87473e-02    3.09994e-01
    1.87259e-02    3.09991e-01
    1.87033e-02    3.09987e-01
    1.86793e-02    3.09982e-01
    1.86541e-02    3.09975e-01
